Date,open,high,low,close,volume,Ticker
10/03/2023 5:30,918.25,928.25,916.05,925.3,4338272,BHARTIARTL
10/04/2023 5:30,918.3,925.95,918.3,924.25,5603669,BHARTIARTL
10/05/2023 5:30,925.05,929.6,919.4,928.85,7063132,BHARTIARTL
10/06/2023 5:30,929.2,929.2,924.3,926.05,2420855,BHARTIARTL
10/09/2023 5:30,918.0,928.05,916.55,924.55,2248103,BHARTIARTL
10/10/2023 5:30,924.55,954.05,921.05,948.35,7897875,BHARTIARTL
10/11/2023 5:30,948.5,956.8,948.0,955.6,5645289,BHARTIARTL
10/12/2023 5:30,955.6,956.8,947.0,950.35,5544735,BHARTIARTL
10/13/2023 5:30,946.3,955.95,946.3,954.2,4421671,BHARTIARTL
10/16/2023 5:30,957.95,958.75,943.85,946.55,1881721,BHARTIARTL
10/17/2023 5:30,946.55,960.25,946.0,953.65,3863410,BHARTIARTL
10/18/2023 5:30,953.0,958.9,950.65,952.85,2334392,BHARTIARTL
10/19/2023 5:30,945.8,951.3,941.35,942.95,4306963,BHARTIARTL
10/20/2023 5:30,937.8,947.5,937.0,945.2,3125104,BHARTIARTL
10/23/2023 5:30,941.6,949.1,937.0,939.3,2180066,BHARTIARTL
10/25/2023 5:30,924.6,939.65,919.0,922.6,6365249,BHARTIARTL
10/26/2023 5:30,921.65,924.6,900.05,905.5,6595332,BHARTIARTL
10/27/2023 5:30,910.75,918.4,906.45,914.6,3508393,BHARTIARTL
10/30/2023 5:30,914.8,931.95,910.35,926.25,3686773,BHARTIARTL
10/31/2023 5:30,920.3,923.55,912.4,914.4,5697563,BHARTIARTL
11/01/2023 5:30,903.0,914.55,895.45,913.45,4821458,BHARTIARTL
11/02/2023 5:30,920.0,925.95,916.4,923.85,6611573,BHARTIARTL
11/03/2023 5:30,925.0,933.7,922.2,930.75,3895154,BHARTIARTL
11/06/2023 5:30,934.2,940.7,930.0,939.2,2760800,BHARTIARTL
11/07/2023 5:30,936.05,938.95,932.45,937.15,3616946,BHARTIARTL
11/08/2023 5:30,941.8,941.8,934.4,936.75,1808553,BHARTIARTL
11/09/2023 5:30,936.75,937.3,930.55,932.35,3914416,BHARTIARTL
11/10/2023 5:30,929.0,937.0,929.0,935.5,1345614,BHARTIARTL
11/12/2023 5:30,940.0,940.0,933.0,938.0,174810,BHARTIARTL
11/13/2023 5:30,938.0,940.3,933.8,935.0,1656368,BHARTIARTL
11/15/2023 5:30,948.0,952.7,936.2,950.0,4816316,BHARTIARTL
11/16/2023 5:30,949.0,953.9,943.25,949.55,5310736,BHARTIARTL
11/17/2023 5:30,948.8,954.0,946.0,947.3,3249469,BHARTIARTL
11/20/2023 5:30,949.0,964.3,941.95,961.4,4646962,BHARTIARTL
11/21/2023 5:30,967.0,976.35,961.0,970.85,5704644,BHARTIARTL
