Date,open,high,low,close,volume,Ticker
10/03/2023 5:30,8289.0,8377.0,8221.2,8304.9,454402,ULTRACEMCO
10/04/2023 5:30,8292.55,8292.55,8045.05,8120.85,884369,ULTRACEMCO
10/05/2023 5:30,8177.0,8208.8,8125.0,8177.45,310506,ULTRACEMCO
10/06/2023 5:30,8198.0,8239.65,8151.25,8195.45,158491,ULTRACEMCO
10/09/2023 5:30,8170.05,8199.85,8087.2,8110.1,152525,ULTRACEMCO
10/10/2023 5:30,8147.8,8186.35,8105.0,8158.3,187020,ULTRACEMCO
10/11/2023 5:30,8195.95,8390.0,8179.2,8343.0,439622,ULTRACEMCO
10/12/2023 5:30,8364.95,8385.0,8302.0,8351.75,177704,ULTRACEMCO
10/13/2023 5:30,8316.5,8417.0,8307.0,8369.0,285076,ULTRACEMCO
10/16/2023 5:30,8369.05,8455.0,8274.0,8292.2,363990,ULTRACEMCO
10/17/2023 5:30,8330.0,8332.0,8280.0,8301.4,205234,ULTRACEMCO
10/18/2023 5:30,8324.9,8349.85,8248.0,8278.3,322136,ULTRACEMCO
10/19/2023 5:30,8249.6,8538.0,8193.35,8518.55,837498,ULTRACEMCO
10/20/2023 5:30,8536.0,8648.35,8410.9,8461.05,539291,ULTRACEMCO
10/23/2023 5:30,8415.0,8523.6,8302.55,8325.25,217546,ULTRACEMCO
10/25/2023 5:30,8355.0,8398.5,8186.25,8256.35,255678,ULTRACEMCO
10/26/2023 5:30,8236.0,8236.0,8155.55,8205.3,637430,ULTRACEMCO
10/27/2023 5:30,8211.0,8270.0,8180.0,8210.15,227682,ULTRACEMCO
10/30/2023 5:30,8242.0,8416.3,8197.45,8401.6,244073,ULTRACEMCO
10/31/2023 5:30,8404.7,8452.1,8351.1,8422.25,218908,ULTRACEMCO
11/01/2023 5:30,8440.0,8445.0,8370.1,8381.45,209234,ULTRACEMCO
11/02/2023 5:30,8385.5,8473.2,8374.95,8459.0,200590,ULTRACEMCO
11/03/2023 5:30,8475.0,8530.0,8436.0,8522.6,243686,ULTRACEMCO
11/06/2023 5:30,8539.0,8650.0,8521.2,8640.95,194715,ULTRACEMCO
11/07/2023 5:30,8640.95,8695.0,8582.55,8685.75,206360,ULTRACEMCO
11/08/2023 5:30,8689.0,8719.15,8652.85,8698.85,132370,ULTRACEMCO
11/09/2023 5:30,8685.0,8719.0,8617.75,8627.05,128138,ULTRACEMCO
11/10/2023 5:30,8591.05,8729.95,8588.6,8710.85,149939,ULTRACEMCO
11/12/2023 5:30,8730.0,8745.0,8678.35,8711.1,13691,ULTRACEMCO
11/13/2023 5:30,8711.1,8723.8,8660.0,8677.4,64412,ULTRACEMCO
11/15/2023 5:30,8709.0,8815.75,8695.25,8766.9,192348,ULTRACEMCO
11/16/2023 5:30,8789.6,8811.7,8700.0,8775.05,233428,ULTRACEMCO
11/17/2023 5:30,8785.0,8869.6,8771.65,8790.95,151817,ULTRACEMCO
11/20/2023 5:30,8800.0,8815.2,8651.1,8661.5,174311,ULTRACEMCO
11/21/2023 5:30,8664.8,8737.9,8664.8,8708.35,183507,ULTRACEMCO
11/22/2023 5:30,8734.0,8775.0,8612.25,8759.9,325320,ULTRACEMCO
11/23/2023 5:30,8750.0,8767.0,8590.0,8605.25,344271,ULTRACEMCO
11/24/2023 5:30,8638.0,8655.0,8545.05,8556.2,197278,ULTRACEMCO
11/28/2023 5:30,8638.0,8735.5,8588.25,8726.5,343335,ULTRACEMCO
11/29/2023 5:30,8759.9,8790.0,8692.0,8732.75,207727,ULTRACEMCO
11/30/2023 5:30,8776.55,9019.15,8763.45,9003.65,1025481,ULTRACEMCO
12/01/2023 5:30,9103.8,9163.4,8972.0,9033.85,353015,ULTRACEMCO
12/04/2023 5:30,9150.0,9340.8,9086.15,9317.75,473570,ULTRACEMCO
12/05/2023 5:30,9321.0,9400.0,9243.15,9329.75,448461,ULTRACEMCO
12/06/2023 5:30,9329.75,9347.95,9129.55,9213.0,308912,ULTRACEMCO
12/07/2023 5:30,9266.0,9381.0,9236.15,9354.55,346830,ULTRACEMCO
12/08/2023 5:30,9378.3,9431.65,9341.15,9413.55,311761,ULTRACEMCO
12/11/2023 5:30,9414.0,9730.0,9400.0,9670.9,588082,ULTRACEMCO
12/12/2023 5:30,9702.45,9961.15,9635.05,9863.5,1060266,ULTRACEMCO
12/13/2023 5:30,9899.95,10043.0,9676.8,9739.15,1501931,ULTRACEMCO
12/14/2023 5:30,9830.0,9990.0,9777.0,9963.3,710415,ULTRACEMCO
12/15/2023 5:30,10000.0,10059.5,9900.65,10029.5,439516,ULTRACEMCO
12/18/2023 5:30,10028.0,10028.0,9941.75,9970.35,266562,ULTRACEMCO
12/19/2023 5:30,9970.35,10050.0,9953.0,10017.1,675166,ULTRACEMCO
12/20/2023 5:30,10027.0,10128.0,9858.15,9887.45,501448,ULTRACEMCO
12/21/2023 5:30,9881.0,9985.0,9824.85,9954.45,216730,ULTRACEMCO
12/22/2023 5:30,9987.0,9999.0,9902.0,9969.0,226940,ULTRACEMCO
12/26/2023 5:30,9975.0,10054.8,9970.1,10018.7,226114,ULTRACEMCO
12/27/2023 5:30,10101.0,10470.0,10037.8,10436.1,658122,ULTRACEMCO
12/28/2023 5:30,10492.0,10499.0,10328.1,10426.3,421406,ULTRACEMCO
12/29/2023 5:30,10420.0,10526.0,10361.5,10503.0,243089,ULTRACEMCO
01/01/2024 5:30,10503.0,10520.0,10414.6,10464.0,97677,ULTRACEMCO
01/02/2024 5:30,10489.9,10489.9,10104.1,10204.7,337528,ULTRACEMCO
01/03/2024 5:30,10204.8,10245.0,10089.6,10111.5,179575,ULTRACEMCO
01/04/2024 5:30,10160.0,10164.5,10001.0,10014.8,313755,ULTRACEMCO
01/05/2024 5:30,10100.0,10100.0,9995.0,10016.0,163191,ULTRACEMCO
01/08/2024 5:30,10078.0,10080.0,9925.05,9934.5,176843,ULTRACEMCO
01/09/2024 5:30,9989.6,10017.0,9870.2,9899.1,242925,ULTRACEMCO
01/10/2024 5:30,9898.95,9906.75,9730.0,9776.2,374333,ULTRACEMCO
01/11/2024 5:30,9839.9,9944.95,9719.15,9920.45,375210,ULTRACEMCO
01/12/2024 5:30,9979.95,9979.95,9794.05,9808.45,376816,ULTRACEMCO
01/15/2024 5:30,9879.0,9996.8,9820.0,9954.55,273931,ULTRACEMCO
01/16/2024 5:30,9953.95,10046.8,9880.35,9969.6,146779,ULTRACEMCO
01/17/2024 5:30,9959.0,10046.1,9825.0,9854.65,252817,ULTRACEMCO
01/18/2024 5:30,9854.0,9933.05,9770.0,9892.25,278338,ULTRACEMCO
01/19/2024 5:30,9999.0,10128.7,9845.0,10093.7,567616,ULTRACEMCO
01/20/2024 5:30,10200.0,10200.0,9906.0,9997.4,138261,ULTRACEMCO
01/23/2024 5:30,10000.0,10085.0,9815.0,9831.0,580285,ULTRACEMCO
01/24/2024 5:30,9865.0,10032.6,9734.6,9990.5,272419,ULTRACEMCO
01/25/2024 5:30,9984.6,10048.2,9881.2,9969.35,296269,ULTRACEMCO
01/29/2024 5:30,10000.1,10300.0,9989.5,10274.0,334463,ULTRACEMCO
01/30/2024 5:30,10289.8,10320.0,9942.0,9963.6,368827,ULTRACEMCO
01/31/2024 5:30,9960.0,10186.2,9903.15,10167.3,341574,ULTRACEMCO
02/01/2024 5:30,10170.0,10233.2,9900.05,9922.3,401503,ULTRACEMCO
02/02/2024 5:30,10000.0,10165.9,9992.3,10098.5,334386,ULTRACEMCO
02/05/2024 5:30,10050.0,10128.3,9878.45,9916.35,162473,ULTRACEMCO
02/06/2024 5:30,9980.0,10075.0,9920.3,10048.8,250870,ULTRACEMCO
02/07/2024 5:30,10114.0,10287.6,10080.3,10226.5,250184,ULTRACEMCO
02/08/2024 5:30,10290.0,10295.0,9950.5,9997.65,320905,ULTRACEMCO
02/09/2024 5:30,10074.8,10074.8,9852.0,9945.75,400823,ULTRACEMCO
02/12/2024 5:30,9951.0,10017.5,9906.9,9963.85,191687,ULTRACEMCO
02/13/2024 5:30,9997.8,10004.7,9830.6,9852.4,276453,ULTRACEMCO
02/14/2024 5:30,9802.05,9824.85,9703.95,9787.8,417802,ULTRACEMCO
02/15/2024 5:30,9835.9,9839.15,9706.0,9814.3,415090,ULTRACEMCO
02/16/2024 5:30,9875.05,9948.0,9851.1,9916.2,250550,ULTRACEMCO
02/19/2024 5:30,9948.95,9948.95,9885.0,9902.2,109778,ULTRACEMCO
02/20/2024 5:30,9902.2,10000.0,9855.0,9978.95,320905,ULTRACEMCO
02/21/2024 5:30,9970.25,10115.0,9920.0,9968.4,322960,ULTRACEMCO
02/22/2024 5:30,10000.0,10020.9,9802.3,9961.2,363840,ULTRACEMCO
02/23/2024 5:30,9961.2,10028.0,9894.05,10000.9,304238,ULTRACEMCO
02/26/2024 5:30,9999.05,10049.95,9900.95,9930.05,162530,ULTRACEMCO
02/27/2024 5:30,9930.05,10151.0,9881.45,9951.1,214186,ULTRACEMCO
02/28/2024 5:30,9960.0,9989.95,9780.9,9804.95,300668,ULTRACEMCO
02/29/2024 5:30,9785.0,9935.0,9705.65,9892.4,328848,ULTRACEMCO
03/01/2024 5:30,9900.0,10183.85,9892.4,10135.5,352952,ULTRACEMCO
03/02/2024 5:30,10140.0,10155.0,9900.0,10106.35,6955,ULTRACEMCO
03/04/2024 5:30,10157.0,10166.0,9966.2,9978.4,221282,ULTRACEMCO
03/05/2024 5:30,9978.4,10030.9,9830.0,9838.35,310715,ULTRACEMCO
03/06/2024 5:30,9899.9,9914.25,9532.0,9641.05,534825,ULTRACEMCO
