Date,open,high,low,close,volume,Ticker
10/03/2023 5:30,859.32,868.75,853.49,861.2,1168848,TATACONSUM
10/04/2023 5:30,856.36,859.17,844.5,854.13,615431,TATACONSUM
10/05/2023 5:30,855.42,858.58,846.97,849.64,740770,TATACONSUM
10/06/2023 5:30,850.43,866.73,850.43,864.01,948330,TATACONSUM
10/09/2023 5:30,857.34,873.0,856.16,869.84,1186046,TATACONSUM
10/10/2023 5:30,874.13,881.44,870.92,877.84,859825,TATACONSUM
10/11/2023 5:30,884.01,886.19,875.32,877.49,1049520,TATACONSUM
10/12/2023 5:30,877.99,883.17,872.36,881.39,765845,TATACONSUM
10/13/2023 5:30,879.32,906.73,877.94,902.14,5057274,TATACONSUM
10/16/2023 5:30,906.53,906.53,894.93,897.45,1506213,TATACONSUM
10/17/2023 5:30,900.85,916.61,894.04,896.7,3188856,TATACONSUM
10/18/2023 5:30,901.25,903.77,881.15,884.7,1203949,TATACONSUM
10/19/2023 5:30,885.0,889.35,868.26,884.41,1412913,TATACONSUM
10/20/2023 5:30,881.0,890.73,877.74,887.91,2267132,TATACONSUM
10/23/2023 5:30,887.72,894.93,869.44,872.26,961166,TATACONSUM
10/25/2023 5:30,872.46,883.47,871.52,879.07,1513164,TATACONSUM
10/26/2023 5:30,872.41,876.06,861.29,869.54,1942505,TATACONSUM
10/27/2023 5:30,869.2,883.52,865.25,880.16,787716,TATACONSUM
10/30/2023 5:30,875.12,885.0,869.39,882.58,1133453,TATACONSUM
10/31/2023 5:30,888.46,892.31,881.05,889.44,1069220,TATACONSUM
11/01/2023 5:30,894.88,908.71,884.7,892.06,2645858,TATACONSUM
11/02/2023 5:30,898.98,906.43,892.46,900.06,1069223,TATACONSUM
11/03/2023 5:30,900.8,908.01,900.06,902.48,890838,TATACONSUM
11/06/2023 5:30,905.5,912.36,904.75,907.37,733260,TATACONSUM
11/07/2023 5:30,908.71,912.36,901.79,910.73,809657,TATACONSUM
11/08/2023 5:30,911.17,918.04,902.93,905.05,1077038,TATACONSUM
11/09/2023 5:30,905.05,907.67,887.32,891.77,3155135,TATACONSUM
11/10/2023 5:30,891.77,905.59,885.49,901.49,3799221,TATACONSUM
11/12/2023 5:30,910.68,910.68,902.78,904.06,155860,TATACONSUM
11/13/2023 5:30,902.78,909.15,895.96,905.3,893778,TATACONSUM
11/15/2023 5:30,910.09,920.56,905.1,918.19,1544961,TATACONSUM
11/16/2023 5:30,921.55,921.55,906.73,908.75,1299161,TATACONSUM
11/17/2023 5:30,910.68,922.53,909.69,919.42,949562,TATACONSUM
11/20/2023 5:30,924.01,929.3,916.8,919.42,1154678,TATACONSUM
11/21/2023 5:30,894.88,920.06,894.88,916.31,794469,TATACONSUM
11/22/2023 5:30,920.01,928.26,910.93,916.85,874578,TATACONSUM
11/23/2023 5:30,917.74,926.19,915.62,921.55,896369,TATACONSUM
11/24/2023 5:30,923.22,925.35,912.66,915.52,514808,TATACONSUM
11/28/2023 5:30,913.64,923.47,913.4,920.41,893726,TATACONSUM
11/29/2023 5:30,923.47,926.39,918.58,922.09,1035032,TATACONSUM
11/30/2023 5:30,920.56,936.56,920.56,929.2,2945889,TATACONSUM
12/01/2023 5:30,934.29,941.2,928.21,931.27,1115523,TATACONSUM
12/04/2023 5:30,942.29,944.76,930.39,935.03,1099241,TATACONSUM
12/05/2023 5:30,935.08,942.44,932.56,938.39,782984,TATACONSUM
12/06/2023 5:30,942.29,951.18,937.25,940.02,970422,TATACONSUM
12/07/2023 5:30,940.31,947.77,938.39,945.15,921650,TATACONSUM
12/08/2023 5:30,948.21,950.04,932.21,934.98,641121,TATACONSUM
12/11/2023 5:30,938.24,941.3,932.46,938.78,470328,TATACONSUM
12/12/2023 5:30,941.35,950.14,932.02,937.1,723075,TATACONSUM
12/13/2023 5:30,936.36,947.92,934.88,945.55,888773,TATACONSUM
12/14/2023 5:30,949.0,949.0,932.51,938.78,1956444,TATACONSUM
12/15/2023 5:30,948.16,948.16,937.25,942.98,1141316,TATACONSUM
12/18/2023 5:30,944.26,946.44,933.69,938.04,987646,TATACONSUM
12/19/2023 5:30,941.3,965.99,937.5,954.29,3849642,TATACONSUM
12/20/2023 5:30,963.03,997.6,954.29,964.31,4410963,TATACONSUM
12/21/2023 5:30,964.02,971.82,951.23,967.28,1569398,TATACONSUM
12/22/2023 5:30,973.89,986.04,967.62,980.61,1473138,TATACONSUM
12/26/2023 5:30,980.81,1004.51,980.61,994.98,1782830,TATACONSUM
12/27/2023 5:30,1002.49,1016.37,997.7,1014.14,1777406,TATACONSUM
12/28/2023 5:30,1018.1,1037.11,1012.71,1028.22,2027205,TATACONSUM
12/29/2023 5:30,1041.01,1080.57,1034.84,1073.46,4955975,TATACONSUM
01/01/2024 5:30,1080.42,1080.42,1062.79,1066.84,925046,TATACONSUM
01/02/2024 5:30,1073.01,1089.51,1066.25,1084.27,2602841,TATACONSUM
01/03/2024 5:30,1084.47,1085.61,1069.41,1071.63,1087188,TATACONSUM
01/04/2024 5:30,1074.74,1114.74,1072.82,1111.73,2743090,TATACONSUM
01/05/2024 5:30,1111.19,1117.26,1103.34,1109.16,1192335,TATACONSUM
01/08/2024 5:30,1111.24,1115.14,1081.21,1091.38,1701605,TATACONSUM
01/09/2024 5:30,1092.42,1106.4,1092.42,1098.0,986098,TATACONSUM
01/10/2024 5:30,1098.35,1103.98,1087.48,1100.27,921671,TATACONSUM
01/11/2024 5:30,1103.29,1111.14,1098.4,1105.51,1070726,TATACONSUM
01/12/2024 5:30,1111.63,1151.24,1110.05,1144.77,5944396,TATACONSUM
01/15/2024 5:30,1175.39,1176.33,1120.82,1136.67,4185461,TATACONSUM
01/16/2024 5:30,1138.4,1148.28,1127.98,1129.66,1431893,TATACONSUM
01/17/2024 5:30,1120.08,1138.8,1118.0,1124.62,1257304,TATACONSUM
01/18/2024 5:30,1121.02,1135.88,1108.72,1132.72,1203255,TATACONSUM
01/19/2024 5:30,1142.55,1151.29,1132.62,1147.44,889111,TATACONSUM
01/20/2024 5:30,1153.66,1154.65,1134.0,1135.98,328691,TATACONSUM
01/23/2024 5:30,1144.72,1151.69,1124.28,1131.58,922181,TATACONSUM
01/24/2024 5:30,1131.54,1146.75,1120.08,1144.77,1027327,TATACONSUM
01/25/2024 5:30,1145.76,1149.36,1118.45,1122.79,1111505,TATACONSUM
01/29/2024 5:30,1122.79,1135.09,1121.07,1127.04,1568929,TATACONSUM
01/30/2024 5:30,1130.89,1133.12,1106.89,1109.11,788212,TATACONSUM
01/31/2024 5:30,1111.19,1113.66,1098.35,1104.27,2398920,TATACONSUM
02/01/2024 5:30,1104.27,1120.97,1094.4,1115.78,4670308,TATACONSUM
02/02/2024 5:30,1118.1,1156.33,1118.1,1148.47,1719944,TATACONSUM
02/05/2024 5:30,1155.54,1162.55,1132.23,1136.62,1250722,TATACONSUM
02/06/2024 5:30,1128.08,1152.48,1128.08,1149.27,1204118,TATACONSUM
02/07/2024 5:30,1153.71,1160.57,1138.89,1151.88,854256,TATACONSUM
02/08/2024 5:30,1145.76,1148.62,1111.19,1123.93,2447551,TATACONSUM
02/09/2024 5:30,1127.98,1135.29,1106.1,1115.39,905936,TATACONSUM
02/12/2024 5:30,1116.18,1120.47,1061.8,1108.42,887917,TATACONSUM
02/13/2024 5:30,1109.21,1127.29,1104.47,1123.83,875269,TATACONSUM
02/14/2024 5:30,1121.11,1125.86,1106.25,1121.66,1191891,TATACONSUM
02/15/2024 5:30,1126.05,1132.67,1113.41,1117.51,1262664,TATACONSUM
02/16/2024 5:30,1121.07,1135.29,1118.5,1133.36,1198396,TATACONSUM
02/19/2024 5:30,1135.88,1149.96,1130.45,1140.82,950105,TATACONSUM
02/20/2024 5:30,1140.33,1144.77,1124.82,1140.23,1043226,TATACONSUM
02/21/2024 5:30,1140.82,1157.51,1135.93,1146.5,1428207,TATACONSUM
02/22/2024 5:30,1146.75,1150.45,1128.42,1145.26,1668662,TATACONSUM
02/23/2024 5:30,1143.78,1151.29,1141.02,1146.05,1265134,TATACONSUM
02/26/2024 5:30,1144.77,1168.28,1135.34,1162.65,1276346,TATACONSUM
02/27/2024 5:30,1167.49,1175.09,1160.53,1169.07,1565110,TATACONSUM
02/28/2024 5:30,1175.14,1190.21,1148.82,1153.61,2143412,TATACONSUM
02/29/2024 5:30,1152.62,1184.28,1136.47,1175.44,2688919,TATACONSUM
03/01/2024 5:30,1189.22,1198.75,1179.59,1186.26,1782614,TATACONSUM
03/02/2024 5:30,1194.16,1198.11,1185.27,1192.43,147545,TATACONSUM
03/04/2024 5:30,1192.13,1199.1,1175.39,1188.48,781249,TATACONSUM
03/05/2024 5:30,1192.03,1197.02,1181.32,1185.86,857269,TATACONSUM
03/06/2024 5:30,1189.02,1207.99,1177.37,1205.07,1350474,TATACONSUM
03/07/2024 5:30,1212.92,1253.32,1201.81,1246.06,3479701,TATACONSUM
03/11/2024 5:30,1247.49,1253.42,1194.16,1205.66,2577132,TATACONSUM
03/12/2024 5:30,1212.38,1212.78,1194.31,1200.28,1076021,TATACONSUM
03/13/2024 5:30,1200.58,1202.45,1156.33,1164.48,2025579,TATACONSUM
03/14/2024 5:30,1145.81,1190.26,1145.81,1183.64,2183917,TATACONSUM
03/15/2024 5:30,1185.27,1204.87,1161.46,1197.27,2808556,TATACONSUM
03/18/2024 5:30,1198.16,1202.7,1169.76,1172.38,793298,TATACONSUM
03/19/2024 5:30,1170.35,1170.35,1125.86,1132.18,2125882,TATACONSUM
03/20/2024 5:30,1129.07,1139.24,1098.05,1110.25,2044777,TATACONSUM
03/21/2024 5:30,1120.08,1124.97,1107.73,1120.03,1877695,TATACONSUM
03/22/2024 5:30,1120.03,1126.0,1105.26,1108.97,1675551,TATACONSUM
03/26/2024 5:30,1091.78,1107.34,1091.78,1098.89,2377558,TATACONSUM
03/27/2024 5:30,1101.66,1103.29,1070.79,1077.66,1938849,TATACONSUM
03/28/2024 5:30,1090.35,1095.38,1080.22,1082.74,6639415,TATACONSUM
04/01/2024 5:30,1086.5,1090.84,1069.8,1073.56,2202163,TATACONSUM
04/02/2024 5:30,1078.4,1119.49,1071.78,1117.26,5044348,TATACONSUM
04/03/2024 5:30,1115.14,1115.14,1099.14,1105.76,1119374,TATACONSUM
04/04/2024 5:30,1118.89,1118.99,1094.94,1104.22,2374099,TATACONSUM
04/05/2024 5:30,1102.3,1111.09,1097.36,1101.85,620148,TATACONSUM
04/08/2024 5:30,1106.25,1126.45,1103.29,1123.39,1810712,TATACONSUM
04/09/2024 5:30,1126.99,1126.99,1107.73,1111.78,1170254,TATACONSUM
04/10/2024 5:30,1116.13,1137.36,1104.97,1131.24,1358038,TATACONSUM
04/12/2024 5:30,1130.3,1142.45,1120.52,1135.34,1982310,TATACONSUM
04/15/2024 5:30,1111.19,1122.74,1097.36,1116.77,1965790,TATACONSUM
04/16/2024 5:30,1103.29,1124.92,1100.27,1121.71,1038500,TATACONSUM
04/18/2024 5:30,1128.97,1144.77,1113.71,1120.62,2541954,TATACONSUM
04/19/2024 5:30,1090.94,1136.47,1090.5,1124.13,2134412,TATACONSUM
04/22/2024 5:30,1126.94,1163.34,1126.94,1156.57,2271082,TATACONSUM
04/23/2024 5:30,1158.6,1165.41,1137.86,1158.94,1906968,TATACONSUM
04/24/2024 5:30,1092.42,1123.73,1090.45,1096.52,6368333,TATACONSUM
04/25/2024 5:30,1102.3,1102.3,1064.17,1092.67,6157141,TATACONSUM
04/26/2024 5:30,1098.15,1098.15,1070.74,1089.11,3384146,TATACONSUM
04/29/2024 5:30,1095.29,1096.77,1075.53,1085.01,2227212,TATACONSUM
04/30/2024 5:30,1086.4,1100.57,1082.2,1094.74,2474045,TATACONSUM
05/02/2024 5:30,1100.32,1100.32,1067.83,1077.75,3381959,TATACONSUM
05/03/2024 5:30,1081.56,1101.21,1076.42,1080.87,2899770,TATACONSUM
05/06/2024 5:30,1091.43,1096.03,1076.67,1084.67,1063090,TATACONSUM
05/07/2024 5:30,1081.61,1107.78,1076.72,1085.9,2582442,TATACONSUM
05/08/2024 5:30,1088.87,1104.13,1081.7,1101.36,1058142,TATACONSUM
05/09/2024 5:30,1100.32,1101.01,1064.77,1071.73,1722281,TATACONSUM
05/10/2024 5:30,1074.59,1080.52,1054.54,1077.56,1067332,TATACONSUM
05/13/2024 5:30,1072.77,1087.48,1062.84,1083.48,921962,TATACONSUM
05/14/2024 5:30,1082.54,1084.91,1068.91,1072.12,1180289,TATACONSUM
05/15/2024 5:30,1072.67,1077.46,1043.04,1055.78,1896508,TATACONSUM
05/16/2024 5:30,1057.85,1089.01,1044.86,1086.25,2632566,TATACONSUM
05/17/2024 5:30,1079.58,1087.68,1075.78,1081.75,1055944,TATACONSUM
05/18/2024 5:30,1081.56,1084.77,1076.87,1081.75,69641,TATACONSUM
05/21/2024 5:30,1075.63,1084.12,1075.58,1080.52,894968,TATACONSUM
05/22/2024 5:30,1086.5,1108.23,1080.52,1106.6,2007341,TATACONSUM
05/23/2024 5:30,1113.61,1117.31,1090.45,1104.22,2061714,TATACONSUM
05/24/2024 5:30,1097.36,1097.36,1082.54,1084.77,1407299,TATACONSUM
05/27/2024 5:30,1085.51,1096.37,1073.31,1074.54,1858119,TATACONSUM
05/28/2024 5:30,1075.63,1084.47,1066.74,1082.1,969585,TATACONSUM
05/29/2024 5:30,1071.68,1076.62,1054.89,1058.15,1507729,TATACONSUM
05/30/2024 5:30,1057.85,1061.26,1039.08,1054.1,2709558,TATACONSUM
05/31/2024 5:30,1056.57,1057.65,1035.43,1047.23,4728270,TATACONSUM
06/03/2024 5:30,1063.19,1069.61,1050.3,1056.02,1307536,TATACONSUM
06/04/2024 5:30,1056.02,1079.19,1016.27,1073.65,3183594,TATACONSUM
06/05/2024 5:30,1095.38,1145.76,1079.73,1128.37,6014841,TATACONSUM
06/06/2024 5:30,1133.91,1133.91,1105.85,1125.91,2622540,TATACONSUM
06/07/2024 5:30,1134.89,1134.89,1117.71,1121.71,1854201,TATACONSUM
06/10/2024 5:30,1125.02,1129.41,1111.83,1119.14,1375265,TATACONSUM
06/11/2024 5:30,1119.14,1130.75,1112.87,1121.66,795130,TATACONSUM
06/12/2024 5:30,1127.98,1127.98,1109.71,1110.84,763624,TATACONSUM
