Date,open,high,low,close,volume,Ticker
10/03/2023 5:30,1527.0,1527.0,1506.0,1508.05,19485847,HDFCBANK
10/04/2023 5:30,1495.0,1535.0,1489.25,1529.55,27324715,HDFCBANK
10/05/2023 5:30,1535.05,1551.55,1532.6,1535.75,24256337,HDFCBANK
10/06/2023 5:30,1544.0,1545.0,1529.85,1534.05,8879678,HDFCBANK
10/09/2023 5:30,1528.0,1530.0,1512.0,1516.25,8227486,HDFCBANK
10/10/2023 5:30,1520.55,1529.0,1515.2,1524.85,16633146,HDFCBANK
10/11/2023 5:30,1530.1,1542.15,1528.5,1539.6,15666680,HDFCBANK
10/12/2023 5:30,1536.1,1552.0,1531.6,1549.85,11012668,HDFCBANK
10/13/2023 5:30,1540.0,1548.8,1529.95,1535.75,19872650,HDFCBANK
10/16/2023 5:30,1531.5,1534.45,1520.5,1529.6,8928042,HDFCBANK
10/17/2023 5:30,1555.75,1555.75,1535.0,1541.2,16451279,HDFCBANK
10/18/2023 5:30,1541.2,1541.2,1518.1,1519.75,15608100,HDFCBANK
10/19/2023 5:30,1505.4,1526.25,1503.2,1514.95,15126182,HDFCBANK
10/20/2023 5:30,1505.0,1527.0,1505.0,1522.8,10547005,HDFCBANK
10/23/2023 5:30,1523.5,1528.75,1500.1,1506.05,11188068,HDFCBANK
10/25/2023 5:30,1521.0,1522.8,1491.45,1496.5,14155998,HDFCBANK
10/26/2023 5:30,1491.25,1492.0,1460.25,1463.4,27780899,HDFCBANK
10/27/2023 5:30,1469.5,1478.0,1466.9,1469.15,15970266,HDFCBANK
10/30/2023 5:30,1463.25,1489.95,1461.9,1485.1,11655491,HDFCBANK
10/31/2023 5:30,1504.0,1504.0,1474.0,1476.5,16317412,HDFCBANK
11/01/2023 5:30,1462.25,1477.45,1462.25,1474.5,16938733,HDFCBANK
11/02/2023 5:30,1485.0,1490.5,1467.15,1476.75,22612577,HDFCBANK
11/03/2023 5:30,1488.0,1491.4,1481.65,1483.75,9047670,HDFCBANK
11/06/2023 5:30,1498.0,1498.0,1483.0,1494.5,12796865,HDFCBANK
11/07/2023 5:30,1494.0,1494.0,1477.2,1487.25,20976424,HDFCBANK
11/08/2023 5:30,1483.95,1493.45,1481.0,1491.55,15699773,HDFCBANK
11/09/2023 5:30,1486.0,1492.6,1483.5,1485.65,11058370,HDFCBANK
11/10/2023 5:30,1480.1,1496.0,1480.05,1491.5,7007593,HDFCBANK
11/12/2023 5:30,1500.0,1502.0,1496.15,1500.0,1975463,HDFCBANK
11/13/2023 5:30,1492.1,1495.95,1485.9,1488.8,10302957,HDFCBANK
11/15/2023 5:30,1504.1,1510.95,1500.55,1504.4,20622730,HDFCBANK
11/16/2023 5:30,1509.7,1519.0,1503.75,1508.35,14856919,HDFCBANK
11/17/2023 5:30,1490.0,1507.5,1489.0,1505.1,11850937,HDFCBANK
11/20/2023 5:30,1513.0,1513.0,1501.55,1505.2,9665726,HDFCBANK
11/21/2023 5:30,1519.0,1522.0,1512.1,1517.95,12479986,HDFCBANK
11/22/2023 5:30,1520.0,1520.0,1503.55,1512.55,14561825,HDFCBANK
11/23/2023 5:30,1508.5,1523.85,1508.5,1521.3,6523110,HDFCBANK
11/24/2023 5:30,1521.2,1533.15,1519.85,1532.1,8234596,HDFCBANK
11/28/2023 5:30,1535.2,1537.25,1525.8,1528.65,14244669,HDFCBANK
11/29/2023 5:30,1533.9,1563.0,1533.0,1559.15,17021244,HDFCBANK
11/30/2023 5:30,1569.15,1572.45,1542.15,1558.8,34745720,HDFCBANK
12/01/2023 5:30,1557.9,1565.75,1552.1,1555.4,11076768,HDFCBANK
12/04/2023 5:30,1588.0,1612.0,1573.65,1609.4,25331228,HDFCBANK
12/05/2023 5:30,1636.5,1639.0,1616.5,1623.7,26115410,HDFCBANK
12/06/2023 5:30,1638.45,1638.45,1616.65,1627.8,19306530,HDFCBANK
12/07/2023 5:30,1625.0,1634.0,1616.2,1630.45,10225193,HDFCBANK
12/08/2023 5:30,1630.45,1655.0,1630.45,1653.2,16864019,HDFCBANK
12/11/2023 5:30,1650.05,1663.7,1647.0,1651.0,11593810,HDFCBANK
